,Count,RPKM
AAA028E20.genome.CDS.1007,51.0,31.4447794842539
AAA028E20.genome.CDS.1010,47.0,21.35677394678604
AAA028E20.genome.CDS.1011,258.0,815.0627771302294
AAA028E20.genome.CDS.1012,37.0,19.574687444524443
AAA028E20.genome.CDS.1015,10.0,5.182993677245282
AAA028E20.genome.CDS.1019,31.0,27.348562382060212
AAA028E20.genome.CDS.1023,13.0,16.272644299879524
AAA028E20.genome.CDS.1025,18.0,31.260778618777827
AAA028E20.genome.CDS.1026,14.0,11.057053178123267
AAA028E20.genome.CDS.1027,22.0,86.87684639953996
AAA028E20.genome.CDS.1028,971.0,676.6637795771655
AAA028E20.genome.CDS.1029,191.0,207.72758921523382
AAA028E20.genome.CDS.1030,551.0,334.1372742858823
AAA028E20.genome.CDS.1031,312.0,374.97832517113693
AAA028E20.genome.CDS.1032,564.0,1056.9793207561904
AAA028E20.genome.CDS.1033,160.0,780.4978713969366
AAA028E20.genome.CDS.1034,153.0,192.9729052759916
AAA028E20.genome.CDS.1037,10.0,9.214210981769389
AAA028E20.genome.CDS.1038,21.0,16.546184090778286
AAA028E20.genome.CDS.1041,10.0,9.188686851625985
AAA028E20.genome.CDS.1042,155.0,714.1013510871277
AAA028E20.genome.CDS.1043,328.0,205.67373019420216
AAA028E20.genome.CDS.1045,18.0,16.269233559091454
AAA028E20.genome.CDS.1046,30.0,23.035527454423473
AAA028E20.genome.CDS.1047,13.0,9.890483347403839
AAA028E20.genome.CDS.1049,8488.0,7886.7451576395215
AAA028E20.genome.CDS.1050,38.0,48.668110513747195
AAA028E20.genome.CDS.1051,47.0,38.11844738668412
AAA028E20.genome.CDS.1052,16.0,13.74970343393567
AAA028E20.genome.CDS.1055,14120.0,18586.379866083396
AAA028E20.genome.CDS.1056,71.0,42.82095139891375
AAA028E20.genome.CDS.1058,36.0,42.80149617338039
AAA028E20.genome.CDS.1059,13.0,7.321308555972962
AAA028E20.genome.CDS.1060,99.0,115.22613311938984
AAA028E20.genome.CDS.1063,11.0,13.71739679992736
AAA028E20.genome.CDS.1066,10.0,5.350187021672548
AAA028E20.genome.CDS.1068,11.0,11.583579519938663
AAA028E20.genome.CDS.1071,23.0,16.442600631260895
AAA028E20.genome.CDS.1072,43.0,40.40679490022384
AAA028E20.genome.CDS.1079,15.0,16.530478173273988
AAA028E20.genome.CDS.1080,23.0,33.17115953436981
AAA028E20.genome.CDS.1087,354.0,2135.016450030347
AAA028E20.genome.CDS.1089,15.0,11.412096170081353
AAA028E20.genome.CDS.1094,16.0,10.386273044029684
AAA028E20.genome.CDS.1096,10.0,11.02031878218266
AAA028E20.genome.CDS.1098,23.0,27.34540033299303
AAA028E20.genome.CDS.1104,119.0,212.22408519301106
AAA028E20.genome.CDS.1105,18.0,27.26396674057792
AAA028E20.genome.CDS.1113,16.0,13.00829785661561
AAA028E20.genome.CDS.1114,10.0,7.0878546013610695
AAA028E20.genome.CDS.1115,48.0,46.556013381571645
AAA028E20.genome.CDS.1116,10.0,7.3225517735915675
AAA028E20.genome.CDS.1117,25.0,52.48601192147121
AAA028E20.genome.CDS.1118,12.0,11.537794620650368
AAA028E20.genome.CDS.1125,16.0,10.72199096060438
AAA028E20.genome.CDS.1136,605.0,1454.2428636444733
AAA028E20.genome.CDS.1140,18.0,50.174863161231634
AAA028E20.genome.CDS.1141,42.0,96.74921530857858
AAA028E20.genome.CDS.1144,12.0,6.568546442449466
AAA028E20.genome.CDS.1147,11.0,10.336621951220051
AAA028E20.genome.CDS.1160,21.0,16.35198005215413
AAA028E20.genome.CDS.1168,10.0,10.947577404082443
AAA028E20.genome.CDS.1170,18.0,23.507120929868364
AAA028E20.genome.CDS.1175,500.0,433.0438581510418
AAA028E20.genome.CDS.1176,29.0,16.614224982672265
AAA028E20.genome.CDS.1177,30.0,26.53692762749584
AAA028E20.genome.CDS.1193,106.0,108.18901263517536
AAA028E20.genome.CDS.1197,63.0,92.87924669623544
AAA028E20.genome.CDS.1198,23.0,24.06740281673519
AAA028E20.genome.CDS.1203,14.0,16.467951541885718
AAA028E20.genome.CDS.1211,16.0,13.436419051896626
AAA028E20.genome.CDS.1212,10.0,39.96525245104795
AAA028E20.genome.CDS.1217,16.0,4.882599379484056
AAA028E20.genome.CDS.1219,13.0,9.890483347403839
AAA028E20.genome.CDS.1224,24.0,42.57261116710563
AAA028E20.genome.CDS.1226,11.0,10.365987354490562
AAA028E20.genome.CDS.1228,21.0,17.680059650298627
AAA028E20.genome.CDS.1232,38.0,14.147071406353001
AAA028E20.genome.CDS.1234,49.0,27.78439003733539
AAA028E20.genome.CDS.1235,13.0,10.291767874625476
AAA028E20.genome.CDS.1236,11.0,16.510531894935195
AAA028E20.genome.CDS.1237,56.0,42.90034489433508
AAA028E20.genome.CDS.1238,32.0,14.722289945906157
AAA028E20.genome.CDS.1239,60.0,56.3815742793821
AAA028E20.genome.CDS.1240,93.0,61.20868723603951
AAA028E20.genome.CDS.1243,10.0,18.428421963538778
AAA028E20.genome.CDS.1244,10.0,13.21560140811546
AAA028E20.genome.CDS.1246,27.0,30.25747660229678
AAA028E20.genome.CDS.1254,32.0,16.010212746603823
AAA028E20.genome.CDS.1263,15.0,35.28846758975511
AAA028E20.genome.CDS.1264,58.0,92.49650254776195
AAA028E20.genome.CDS.1265,49.0,61.567682469095466
AAA028E20.genome.CDS.1266,40.0,40.08599339500883
AAA028E20.genome.CDS.1267,65.0,40.83570776011434
AAA028E20.genome.CDS.1268,10.0,11.639003345392913
AAA028E20.genome.CDS.1271,10.0,21.68049642769268
AAA028E20.genome.CDS.1272,110.0,49.98393902439285
AAA028E20.genome.CDS.1275,14.0,14.836940366810774
AAA028E20.genome.CDS.1276,316.0,206.7472665258552
AAA028E20.genome.CDS.1277,16.0,16.533911294389934
AAA028E20.genome.CDS.1278,18.0,20.950206021707242
AAA028E20.genome.CDS.1279,10.0,10.301602339866399
AAA028E20.genome.CDS.1286,12.0,12.32365060100426
AAA028E20.genome.CDS.1287,345.0,266.76107317849846
AAA028E20.genome.CDS.1288,11.0,11.885431754985921
AAA028E20.genome.CDS.1298,41.0,17.171938647842953
AAA028E20.genome.CDS.1300,10.0,6.031119915339964
AAA028E20.genome.CDS.1301,14.0,13.118537668959808
AAA028E20.genome.CDS.1304,82.0,78.61373068839086
AAA028E20.genome.CDS.1306,17.0,16.345209045921354
AAA028E20.genome.CDS.1307,49.0,45.149633810670004
AAA028E20.genome.CDS.1309,125.0,149.6893480792861
AAA028E20.genome.CDS.1310,314.0,378.7543306833498
AAA028E20.genome.CDS.1317,10.0,15.947672853062405
AAA028E20.genome.CDS.1318,22.0,16.074130170839993
AAA028E20.genome.CDS.1319,12.0,16.654975498428353
AAA028E20.genome.CDS.1320,11.0,21.590695554915257
AAA028E20.genome.CDS.1321,155.0,140.8638281596526
AAA028E20.genome.CDS.1335,12.0,12.285614642359187
AAA028E20.genome.CDS.1338,223.0,281.26116259180475
AAA028E20.genome.CDS.1340,20.0,14.05557607388551
AAA028E20.genome.CDS.1341,28.0,19.719585285824937
AAA028E20.genome.CDS.1347,27.0,21.023974352769596
AAA028E20.genome.CDS.1349,22.0,36.127005433472064
AAA028E20.genome.CDS.1351,25.0,9.183598985152216
AAA028E20.genome.CDS.1352,12.0,20.950206021707245
AAA028E20.genome.CDS.1353,113.0,183.74220722469548
AAA028E20.genome.CDS.1354,11.0,11.158494032968434
AAA028E20.genome.CDS.1355,24.0,16.90250167356423
AAA028E20.genome.CDS.1359,14.0,8.879469091418303
AAA028E20.genome.CDS.1362,27.0,34.57997325976774
AAA028E20.genome.CDS.1364,12.0,13.050948013522543
AAA028E20.genome.CDS.1366,23.0,19.972164117552502
AAA028E20.genome.CDS.1367,12.0,6.441001851333942
AAA028E20.genome.CDS.1371,21.0,9.922996441905498
AAA028E20.genome.CDS.1372,13.0,15.400895498100265
AAA028E20.genome.CDS.1374,162.0,440.4694954563859
AAA028E20.genome.CDS.1375,694.0,681.0883052323267
AAA028E20.genome.CDS.1376,673.0,1068.1430797431042
AAA028E20.genome.CDS.1377,153.0,362.51338633989855
AAA028E20.genome.CDS.1378,463.0,1218.9084813026363
AAA028E20.genome.CDS.1379,20.0,174.5850501808937
AAA028E20.genome.CDS.1382,42.0,27.863774008870635
AAA028E20.genome.CDS.1383,13.0,25.66815916350044
AAA028E20.genome.CDS.1384,384.0,336.976858761852
AAA028E20.genome.CDS.1385,10.0,12.285614642359185
AAA028E20.genome.CDS.1386,10.0,17.36709923265435
AAA028E20.genome.CDS.1387,135.0,103.65987354490564
AAA028E20.genome.CDS.1388,135.0,304.63309776462063
AAA028E20.genome.CDS.1389,85.0,462.2210754789235
AAA028E20.genome.CDS.1390,801.0,1289.8106207296219
AAA028E20.genome.CDS.1391,413.0,1087.276895848788
AAA028E20.genome.CDS.1392,546.0,1006.1918392092173
AAA028E20.genome.CDS.1393,398.0,977.9349255317911
AAA028E20.genome.CDS.1394,49.0,262.1591640619549
AAA028E20.genome.CDS.1395,596.0,1062.9038216389463
AAA028E20.genome.CDS.1396,54.0,172.23486681307398
AAA028E20.genome.CDS.1397,260.0,701.1789820273292
AAA028E20.genome.CDS.1398,187.0,689.2229814363503
AAA028E20.genome.CDS.1399,84.0,386.99686123431434
AAA028E20.genome.CDS.1400,297.0,713.9010421527414
AAA028E20.genome.CDS.1401,895.0,1150.7049528395726
AAA028E20.genome.CDS.1402,322.0,791.1935829679314
AAA028E20.genome.CDS.1403,137.0,478.36303749564877
AAA028E20.genome.CDS.1404,896.0,1069.1136310358038
AAA028E20.genome.CDS.1405,324.0,1096.6791519526344
AAA028E20.genome.CDS.1406,472.0,698.963718759935
AAA028E20.genome.CDS.1407,492.0,703.4573487461182
AAA028E20.genome.CDS.1408,361.0,1162.6008341657764
AAA028E20.genome.CDS.1409,2715.0,2262.8064858244725
AAA028E20.genome.CDS.1410,2336.0,1103.815223251964
AAA028E20.genome.CDS.1411,467.0,986.6835351943121
AAA028E20.genome.CDS.1412,1178.0,3076.8209394872147
AAA028E20.genome.CDS.1413,142.0,113.50131696097618
AAA028E20.genome.CDS.1414,12.0,18.954948305354172
AAA028E20.genome.CDS.1415,3760.0,981.3025951945748
AAA028E20.genome.CDS.1416,2767.0,796.7413058298719
AAA028E20.genome.CDS.1417,10.0,12.517418692215019
AAA028E20.genome.CDS.1418,585.0,1504.2735137679329
AAA028E20.genome.CDS.1419,661.0,909.7981930381096
AAA028E20.genome.CDS.1420,41.0,35.60255342694141
AAA028E20.genome.CDS.1421,762.0,1075.5924921357357
AAA028E20.genome.CDS.1422,352.0,810.8505663957062
AAA028E20.genome.CDS.1423,294.0,394.83080579371347
AAA028E20.genome.CDS.1424,43.0,190.1813146637202
AAA028E20.genome.CDS.1425,44.0,36.48827548780678
AAA028E20.genome.CDS.1430,108.0,628.5061806512173
AAA028E20.genome.CDS.1431,12.0,12.556905817427054
AAA028E20.genome.CDS.1432,15.0,16.641049933630335
AAA028E20.genome.CDS.1433,40.0,43.50316004507515
AAA028E20.genome.CDS.1434,7570.0,5719.947099662401
AAA028E20.genome.CDS.1442,126.0,107.44385864603072
AAA028E20.genome.CDS.1443,31.0,101.81246985796673
AAA028E20.genome.CDS.1444,15.0,13.520853071074647
AAA028E20.genome.CDS.1445,14.0,12.758138282449922
AAA028E20.genome.CDS.1448,12.0,15.548981031735844
AAA028E20.genome.CDS.1449,14.0,17.07339093680799
AAA028E20.genome.CDS.1450,827.0,624.8872194743468
AAA028E20.genome.CDS.1451,27.0,31.64739602219027
AAA028E20.genome.CDS.1452,24.0,27.26396674057792
AAA028E20.genome.CDS.1453,49.0,18.262773226787868
AAA028E20.genome.CDS.1459,11.0,12.893383564596038
AAA028E20.genome.CDS.1460,315.0,216.78247413540433
AAA028E20.genome.CDS.1461,691.0,490.81951259634974
AAA028E20.genome.CDS.1465,83.0,97.63142699832247
AAA028E20.genome.CDS.1472,23.0,15.077799788349909
AAA028E20.genome.CDS.1473,30.0,19.783991770001872
AAA028E20.genome.CDS.1474,43.0,22.640632698061932
AAA028E20.genome.CDS.1476,12.0,15.077799788349909
AAA028E20.genome.CDS.1478,28.0,22.273200646579244
AAA028E20.genome.CDS.1479,38.0,16.098391600332725
AAA028E20.genome.CDS.1480,36.0,27.966317171834028
AAA028E20.genome.CDS.1481,15.0,23.807052297394595
AAA028E20.genome.CDS.1482,50.0,37.187398581132065
AAA028E20.genome.CDS.1483,15.0,24.271580147099858
AAA028E20.genome.CDS.1485,16.0,43.503160045075155
AAA028E20.genome.CDS.1487,12.0,9.780194457308049
AAA028E20.genome.CDS.1491,18.0,17.010851043266566
AAA028E20.genome.CDS.1495,15.0,10.15443659215402
AAA028E20.genome.CDS.1501,24.0,37.02827110813373
AAA028E20.genome.CDS.1508,18.0,51.4724889326428
AAA028E20.genome.CDS.1509,10.0,8.527290368732595
AAA028E20.genome.CDS.1510,16.0,14.86662612184641
AAA028E20.genome.CDS.1512,18.0,14.598554318304556
AAA028E20.genome.CDS.1513,31.0,34.04986574720079
AAA028E20.genome.CDS.1514,12.0,15.077799788349909
AAA028E20.genome.CDS.1515,19.0,15.717008258180206
AAA028E20.genome.CDS.1517,11.0,19.830584504242815
AAA028E20.genome.CDS.1518,34.0,16.464517141147052
AAA028E20.genome.CDS.1521,14.0,6.691588378691315
AAA028E20.genome.CDS.1524,29.0,16.671813284171996
AAA028E20.genome.CDS.1537,18.0,13.23904371659992
AAA028E20.genome.CDS.1538,353.0,727.2931251945678
AAA028E20.genome.CDS.1539,158.0,347.0889540682403
AAA028E20.genome.CDS.1540,18.0,11.18128973068645
AAA028E20.genome.CDS.1551,150.0,245.10709015544188
AAA028E20.genome.CDS.1553,37.0,30.008139432070475
AAA028E20.genome.CDS.1554,10.0,20.350404622312762
AAA028E20.genome.CDS.1556,10.0,24.94072145441338
AAA028E20.genome.CDS.1564,78.0,20.781931274544934
AAA028E20.genome.CDS.1567,36.0,91.85859563363945
AAA028E20.genome.CDS.1576,12.0,34.02170208653313
AAA028E20.genome.CDS.1583,25.0,32.39371048278301
AAA028E20.genome.CDS.1584,18.0,18.148354760445486
AAA028E20.genome.CDS.1585,46.0,52.61632202003486
AAA028E20.genome.CDS.1586,60.0,62.98321430576545
AAA028E20.genome.CDS.1587,1271.0,783.6532298918962
AAA028E20.genome.CDS.1588,12.0,15.671413953245576
AAA028E20.genome.CDS.1591,10.0,15.146648189209955
AAA028E20.genome.CDS.1595,28.0,28.23077407180409
AAA028E20.genome.CDS.1596,28.0,34.52760100231801
AAA028E20.genome.CDS.1598,10.0,9.67089199252764
AAA028E20.genome.CDS.1601,12.0,9.73236954553637
AAA028E20.genome.CDS.1606,17.0,8.021475278581601
AAA028E20.genome.CDS.1607,17.0,6.083168415148722
AAA028E20.genome.CDS.1608,341.0,148.63817872825365
AAA028E20.genome.CDS.161,12.0,33.73338257732522
AAA028E20.genome.CDS.1611,90.0,68.94698286589566
AAA028E20.genome.CDS.1612,34.0,27.507790833379836
AAA028E20.genome.CDS.1614,10.0,10.911565636305856
AAA028E20.genome.CDS.1616,156.0,84.83116208789653
AAA028E20.genome.CDS.1617,31.0,15.07779978834991
AAA028E20.genome.CDS.1618,259.0,360.98026552108314
AAA028E20.genome.CDS.1619,40.0,27.414181433363474
AAA028E20.genome.CDS.1620,14.0,15.849700801405367
AAA028E20.genome.CDS.1623,88.0,48.010888799745764
AAA028E20.genome.CDS.1625,13.0,8.928055361217545
AAA028E20.genome.CDS.1626,245.0,541.7956057280401
AAA028E20.genome.CDS.1627,81.0,279.8816585712452
AAA028E20.genome.CDS.1628,633.0,1242.4463896601233
AAA028E20.genome.CDS.1629,370.0,1278.4717737205028
AAA028E20.genome.CDS.1631,19.0,9.940883772129752
AAA028E20.genome.CDS.1634,10.0,6.954121495675011
AAA028E20.genome.CDS.1635,24.0,42.34616110770614
AAA028E20.genome.CDS.1639,12.0,36.856843927077556
AAA028E20.genome.CDS.1641,20.0,15.720928689274787
AAA028E20.genome.CDS.1642,11.0,12.66954009993291
AAA028E20.genome.CDS.1644,11.0,18.905842221661548
AAA028E20.genome.CDS.1645,14.0,25.943923658166323
AAA028E20.genome.CDS.1646,49.0,53.99956203269503
AAA028E20.genome.CDS.1648,10.0,28.11115214777102
AAA028E20.genome.CDS.1649,12.0,86.53345965487775
AAA028E20.genome.CDS.1650,26.0,18.46788325253993
AAA028E20.genome.CDS.1651,34.0,29.915634593330857
AAA028E20.genome.CDS.1654,20.0,10.175202311156381
AAA028E20.genome.CDS.1655,35.0,13.954213746429604
AAA028E20.genome.CDS.1656,44.0,85.35269119954802
AAA028E20.genome.CDS.1658,16.0,55.86721605788598
AAA028E20.genome.CDS.1659,14.0,22.21991547756829
AAA028E20.genome.CDS.1660,11.0,7.057693517951022
AAA028E20.genome.CDS.1663,15.0,17.96272176951433
AAA028E20.genome.CDS.1664,14.0,11.057053178123267
AAA028E20.genome.CDS.1667,32.0,16.9294594114806
AAA028E20.genome.CDS.1668,22.0,28.844486551625913
AAA028E20.genome.CDS.1672,16.0,11.034065541578311
AAA028E20.genome.CDS.1674,297.0,146.82316515212864
AAA028E20.genome.CDS.1678,19.0,13.73098107087203
AAA028E20.genome.CDS.1680,130.0,51.95482818636234
AAA028E20.genome.CDS.1683,126.0,113.26737401979932
AAA028E20.genome.CDS.1684,11.0,30.922267362548123
AAA028E20.genome.CDS.1685,11.0,5.913820986678571
AAA028E20.genome.CDS.1686,13.0,10.647532690044628
AAA028E20.genome.CDS.1690,97.0,69.19575214696496
AAA028E20.genome.CDS.1695,14.0,9.67492153085786
AAA028E20.genome.CDS.1696,12.0,8.433345644331306
AAA028E20.genome.CDS.1704,82.0,53.755634028030116
AAA028E20.genome.CDS.1706,10.0,8.051252314167426
AAA028E20.genome.CDS.1711,21.0,26.895534757597133
AAA028E20.genome.CDS.1712,12.0,16.795523814870787
AAA028E20.genome.CDS.1715,17.0,24.95175717187109
AAA028E20.genome.CDS.1716,44.0,12.37939796023979
AAA028E20.genome.CDS.1718,56.0,43.199649626156024
AAA028E20.genome.CDS.1719,11.0,32.29050928124494
AAA028E20.genome.CDS.1720,13.0,9.002611147114976
AAA028E20.genome.CDS.1721,309.0,572.6194578838139
AAA028E20.genome.CDS.1722,46.0,190.73416732262638
AAA028E20.genome.CDS.1726,10.0,6.998134922862828
AAA028E20.genome.CDS.1729,12.0,8.156842508451591
AAA028E20.genome.CDS.1730,12.0,40.20746610226643
AAA028E20.genome.CDS.1735,11.0,16.66131300813095
AAA028E20.genome.CDS.1736,11.0,16.814873496685152
AAA028E20.genome.CDS.1738,68.0,25.545173820352737
AAA028E20.genome.CDS.1739,10.0,5.464770928232257
AAA028E20.genome.CDS.1740,52.0,24.536277322720192
AAA028E20.genome.CDS.1741,34.0,28.480288489105387
AAA028E20.genome.CDS.1746,23.0,22.77422893404494
AAA028E20.genome.CDS.1754,20.0,10.20651062595994
AAA028E20.genome.CDS.1755,45.0,52.559935881923984
AAA028E20.genome.CDS.1756,122.0,78.8865782298853
AAA028E20.genome.CDS.1757,2549.0,2013.1734679311576
AAA028E20.genome.CDS.1759,20.0,17.882026703164314
AAA028E20.genome.CDS.1760,11.0,9.452921110830774
AAA028E20.genome.CDS.1761,24.0,18.82051604786939
AAA028E20.genome.CDS.1763,16.0,41.46394941796225
AAA028E20.genome.CDS.1764,23.0,29.9190850702159
AAA028E20.genome.CDS.1765,222.0,136.37032253018694
AAA028E20.genome.CDS.1771,18.0,34.513345180269155
AAA028E20.genome.CDS.1773,10.0,11.206472815665473
AAA028E20.genome.CDS.1774,16.0,7.782090213341889
AAA028E20.genome.CDS.1775,26.0,8.667840682347888
AAA028E20.genome.CDS.1777,24.0,25.434754914532757
AAA028E20.genome.CDS.1779,10.0,20.731974708981127
AAA028E20.genome.CDS.1782,14.0,11.938206516225634
AAA028E20.genome.CDS.1783,108.0,77.88011368938999
AAA028E20.genome.CDS.1785,115.0,129.75113423307917
AAA028E20.genome.CDS.1788,19.0,12.554821337709686
AAA028E20.genome.CDS.1791,10.0,53.50187021672549
AAA028E20.genome.CDS.1804,15.0,55.90644865343224
AAA028E20.genome.CDS.1811,14.0,10.095570293069072
AAA028E20.genome.CDS.1812,23.0,35.81862297138523
AAA028E20.genome.CDS.1815,78.0,33.342144892794394
AAA028E20.genome.CDS.1817,201.0,209.00950051436772
AAA028E20.genome.CDS.1818,23.0,13.38485384720185
AAA028E20.genome.CDS.1820,26.0,20.340805374849406
AAA028E20.genome.CDS.1821,18.0,19.770889788697232
AAA028E20.genome.CDS.1822,10.0,21.967655320774703
AAA028E20.genome.CDS.1824,13.0,27.642632945308165
AAA028E20.genome.CDS.1825,11.0,22.114106356246534
AAA028E20.genome.CDS.1827,10.0,6.282416578479129
AAA028E20.genome.CDS.1829,14.0,20.457983853796353
AAA028E20.genome.CDS.1838,12.0,15.922156576497505
AAA028E20.genome.CDS.1840,298.0,613.9754994560374
AAA028E20.genome.CDS.277,41.0,132.0405379523458
AAA028E20.genome.CDS.32,19.0,54.33207165112295
AAA028E20.genome.CDS.33,27.0,33.04875673165995
AAA028E20.genome.CDS.383,59.0,36.856843927077556
AAA028E20.genome.CDS.456,82.0,367.5723083538275
AAA028E20.genome.CDS.49,13.0,42.69555187592153
AAA028E20.genome.CDS.562,17.0,30.317726456144438
AAA028E20.genome.CDS.827,15.0,8.623351698709653
AAA028E20.genome.CDS.885,13.0,8.357075076488517
AAA028E20.genome.CDS.915,46.0,44.228212712493075
AAA028E20.genome.CDS.916,11.0,8.525298011169808
AAA028E20.genome.CDS.917,15.0,10.631781902041604
AAA028E20.genome.CDS.919,13.0,73.08899558420465
AAA028E20.genome.CDS.923,56.0,28.799766417437347
AAA028E20.genome.CDS.924,20.0,15.79579025446181
AAA028E20.genome.CDS.927,457.0,403.1707422129522
AAA028E20.genome.CDS.928,13.0,16.15075183321376
AAA028E20.genome.CDS.929,17.0,19.11558346048429
AAA028E20.genome.CDS.930,302.0,258.1878912211258
AAA028E20.genome.CDS.931,17.0,22.466522393796282
AAA028E20.genome.CDS.933,20.0,22.56541464923116
AAA028E20.genome.CDS.934,26.0,25.29179319336114
AAA028E20.genome.CDS.935,18.0,9.538033092949783
AAA028E20.genome.CDS.938,285.0,299.17026795238587
AAA028E20.genome.CDS.939,23.0,21.674337195752994
AAA028E20.genome.CDS.940,37.0,24.497662729973708
AAA028E20.genome.CDS.941,2886.0,2735.1990404626067
AAA028E20.genome.CDS.942,12.0,11.953571003376506
AAA028E20.genome.CDS.943,28.0,21.65017405506654
AAA028E20.genome.CDS.944,205.0,188.89132512627248
AAA028E20.genome.CDS.946,23.0,24.06740281673519
AAA028E20.genome.CDS.951,29.0,32.71985124138518
AAA028E20.genome.CDS.952,50.0,42.746339606146655
AAA028E20.genome.CDS.955,16.0,12.034887812923285
AAA028E20.genome.CDS.956,89.0,126.70528749179883
AAA028E20.genome.CDS.958,11.0,9.835114686740374
AAA028E20.genome.CDS.959,24.0,21.400748086690193
AAA028E20.genome.CDS.962,76.0,46.087899901501004
AAA028E20.genome.CDS.963,127.0,438.82679800676715
AAA028E20.genome.CDS.968,23.0,15.894513943552198
AAA028E20.genome.CDS.969,51.0,44.87345188999628
AAA028E20.genome.CDS.970,19.0,21.2922983497644
AAA028E20.genome.CDS.975,2410.0,835.3447698832939
AAA028E20.genome.CDS.976,101.0,194.78413447507847
AAA028E20.genome.CDS.978,77.0,111.0512732237598
AAA028E20.genome.CDS.984,11.0,22.948600935727537
AAA028E20.genome.CDS.993,16.0,30.327917288566674
AAA028G02.genome.CDS.1374,17.0,5.999039490258369
AAA028G02.genome.CDS.1430,71.0,61.977692814217264
AAA028G02.genome.CDS.1431,14.0,30.754717449084584
AAA028G02.genome.CDS.1435,21.0,17.28521960848054
AAA028G02.genome.CDS.1436,13.0,8.624501478936148
AAA028G02.genome.CDS.1438,27.0,53.63001840886136
AAA028G02.genome.CDS.1439,18.0,59.70808716186564
AAA028G02.genome.CDS.1445,118.0,116.49395312665584
AAA028G02.genome.CDS.1451,12.0,24.124479661359857
AAA028G02.genome.CDS.1452,113.0,121.69938400596713
AAA028G02.genome.CDS.1716,236.0,567.2749021819764
AAA028G02.genome.CDS.1901,23.0,45.684830496437456
AAA028G02.genome.CDS.2037,26.0,11.863138210366092
AAA028G02.genome.CDS.2095,18.0,8.134616779545727
AAA028G02.genome.CDS.2117,88.0,187.1193614759322
AAA028G02.genome.CDS.2352,10.0,20.603204679732798
AAA028G02.genome.CDS.2395,70.0,66.5324116735211
AAA028G02.genome.CDS.2396,233.0,278.0172723564088
AAA028G02.genome.CDS.2403,21.0,27.424974418179758
AAA028G02.genome.CDS.2460,15.0,3.8011259970630027
AAA028G02.genome.CDS.2461,33.0,8.61249618122898
AAA028G02.genome.CDS.2466,11.0,23.24093980115082
AAA028G02.genome.CDS.2467,41.0,19.291028949066124
AAA028G02.genome.CDS.2468,153.0,127.51727157684873
AAA028G02.genome.CDS.2470,12.0,17.010851043266566
AAA028G02.genome.CDS.2473,24.0,28.6369722598876
AAA028G02.genome.CDS.2548,10.0,9.81395252496148
AAA028G02.genome.CDS.2559,16.0,25.764007405335768
AAA028G02.genome.CDS.2564,12.0,21.400748086690193
AAA028I14.genome.CDS.1066,16.0,38.45931540216789
AAA028I14.genome.CDS.1121,221.0,161.47194398889266
AAA028I14.genome.CDS.1152,53.0,98.7680592877303
AAA028I14.genome.CDS.1153,23.0,115.59646504401597
AAA028I14.genome.CDS.1309,50.0,90.63158342723989
AAA028I14.genome.CDS.1369,247.0,532.0309353889182
AAA028I14.genome.CDS.802,22.0,19.204355519898307
AAA028I14.genome.CDS.823,280.0,151.5158999938588
AAA028I14.genome.CDS.831,1968.0,5579.559142191434
AAA028I14.genome.CDS.897,10.0,18.027804094766196
AAA028I14.genome.CDS.965,10.0,4.358890871796295
AAA028I14.genome.CDS.992,74.0,272.74064506037394
AAA028I14.genome.CDS.993,71.0,32.04288880190824
AAA041L13.genome.CDS.1569,137.0,118.65401713338545
AAA041L13.genome.CDS.1577,19.0,13.943629007810314
AAA041L13.genome.CDS.1639,143.0,135.14176106595107
AAA041L13.genome.CDS.1642,15.0,13.821316472654084
AAA041L13.genome.CDS.1694,67.0,326.8334836474672
AAA041L13.genome.CDS.1739,15.0,32.95148298116205
AAA041L13.genome.CDS.1763,85.0,38.413468125632605
AAA041L13.genome.CDS.1764,12.0,44.22821271249307
AAA041L13.genome.CDS.1834,18.0,12.517418692215019
AAA041L13.genome.CDS.1843,12.0,10.875790011268787
AAA041L13.genome.CDS.1982,226.0,86.26791777638175
AAA041L13.genome.CDS.1983,14.0,9.797388892007959
AAA041L13.genome.CDS.1991,10.0,11.47790987348436
AAA041L13.genome.CDS.2078,23.0,63.57805577420879
AAA041L13.genome.CDS.2086,11.0,6.390240891034462
AAA041L13.genome.CDS.2090,42.0,31.735505704864046
AAA041L13.genome.CDS.2133,10.0,34.917010036178745
AAA041L13.genome.CDS.2134,17.0,33.36743858486903
AAA041L13.genome.CDS.2228,43.0,15.125767338047734
AAA041L13.genome.CDS.2248,34.0,70.05089591109152
AAA041L13.genome.CDS.2269,13.0,13.227763004503295
AAA041L13.genome.CDS.2272,10.0,5.393684477133301
AAA041L13.genome.CDS.2280,29.0,218.62809693107369
AAA041L13.genome.CDS.2337,11.0,5.819501672696457
AAA041L13.genome.CDS.2685,34.0,20.846939448587307
AAA041L13.genome.CDS.2965,267.0,1405.825332647101
AAA044D11.genome.CDS.1410,11.0,28.285484874268825
AAA044D11.genome.CDS.1411,47.0,13.545130305085847
AAA044D11.genome.CDS.1412,52.0,13.560536916566273
AAA044D11.genome.CDS.1416,20.0,53.073855254991685
AAA044D11.genome.CDS.1418,18.0,8.517558796271846
AAA044D11.genome.CDS.1419,122.0,101.68043877369637
